Married,Credit.Guidelines,Other.Obligations. As.Percent. Of. Income,Non-Hispanic White,Non-Hispanic Black,Hispanic,Male,Approved,Present Loan to Value
0,1,35.8,0,1,0,0,1,0.9457364
1,1,35.6,1,0,0,1,1,0.7987421
1,1,26,1,0,0,1,1,0.6071429
1,1,28,0,1,0,1,0,0.8983051
1,0,26,1,0,0,1,1,0.702439
1,1,20,1,0,0,1,1,0.6184211
1,1,25,1,0,0,1,1,0.7904192
1,1,25,1,0,0,1,1,0.7894737
1,0,33.1,1,0,0,1,0,0.7933334
0,1,48,1,0,0,0,1,0.7898551
1,1,11,1,0,0,1,1,0.2857143
0,1,38,1,0,0,1,1,0.3125
0,1,39,1,0,0,1,1,0.8
1,1,35,1,0,1,1,0,0.9012346
1,1,34,1,0,0,1,1,0.7319149
0,1,40,1,0,0,0,1,0.9746193
1,1,33,1,0,0,0,1,0.9462366
1,1,21,1,0,0,1,1,0.8
1,1,38,1,0,0,1,1,0.8
1,1,32.9,1,0,0,1,1,0.9032258
1,1,17.5,1,0,0,1,1,0.6
1,1,36,1,0,0,1,1,0.95
0,1,32.1,1,0,0,1,1,0.5454546
1,1,41,1,0,0,1,0,0.9028571
0,1,37,1,0,0,1,1,0.7142857
0,0,36.2,1,0,0,1,0,0.75
1,1,27,0,1,0,1,1,1
1,1,35.8,1,0,0,1,1,0.7532051
1,1,40.6,1,0,0,1,1,0.9021277
1,1,20,1,0,0,0,1,0.7151899
1,1,14,1,0,0,1,1,0.32
0,0,29.5,1,0,0,0,0,0.7529412
1,1,35,1,0,0,1,1,0.8
1,1,47,0,1,0,1,1,0.8991228
0,1,30,1,0,0,1,1,0.5969697
1,1,32.4,1,0,1,1,1,0.5647969
1,0,34,1,0,0,1,0,0.3519313
0,1,28,1,0,0,1,1,0.9444444
0,1,32,1,0,0,0,1,0.7977528
0,1,34,1,0,0,0,1,0.8947368
0,1,13,1,0,0,1,1,0.8
1,1,28,1,0,0,0,1,0.5510204
1,1,32.4,0,1,0,1,1,0.8979592
1,1,37,1,0,0,1,1,0.7991453
0,1,32,0,1,0,1,0,0.7987013
0,1,66,1,0,0,1,1,0.9025641
1,1,25.5,1,0,0,1,1,0.7914894
1,1,24.4,1,0,0,0,1,0.75
1,1,11.3,1,0,0,1,1,0.0909091
1,1,27,0,1,0,1,1,0.807947
0,1,36,1,0,0,0,1,0.9014084
1,1,12,1,0,1,1,1,0.7954546
0,1,38,1,0,0,1,1,0.7045454
1,1,33,1,0,0,1,1,0.8110236
1,1,27,1,0,0,1,1,0.5
0,1,24,1,0,0,1,1,0.9481481
1,1,26.5,1,0,0,1,1,0.95
1,1,33,1,0,1,1,1,0.8
0,1,33,1,0,0,1,1,0.9
1,1,28.4,1,0,0,1,1,0.3650794
0,1,28,1,0,0,0,1,0.7962963
1,1,32.9,1,0,0,1,1,0.8
0,1,14,1,0,0,1,1,0.2898551
0,1,38.3,1,0,0,1,1,0.8009259
0,1,33,1,0,1,1,1,0.8
1,1,34,1,0,0,1,1,0.8023256
1,1,35.4,1,0,0,1,1,0.8486487
0,1,17,1,0,0,1,1,0.2519685
1,1,23,1,0,0,1,1,0.7413793
1,1,25,1,0,0,1,1,1
1,1,33,1,0,0,1,1,0.6410257
0,1,41,1,0,0,1,1,0.9
0,0,27,0,1,0,0,0,0.7469879
,,41,,,,,,0.7533333
,,36.4,,,,,,0.952381
,,25,,,,,,0.8
,,32,,,,,,0.8
,,33,,,,,,0.8846154
,,40,,,,,,0.3954373
,,27.9,,,,,,0.7361111
,,27,,,,,,0.7473684
,,21,,,,,,0.2105263
,,36,,,,,,0.9473684
,,34,,,,,,0.8965517
,,38.7,,,,,,0.8965517
,,40.3,,,,,,0.8006329
,,29,,,,,,0.5753846
,,28.8,,,,,,0.75
,,29.3,,,,,,0.8977273
,,20,,,,,,0.1111111
,,60.5,,,,,,1
,,17,,,,,,0.4558139
,,47,,,,,,0.8986486
